MTU (CET/CEST),Area,Day-ahead Price (EUR/MWh)
19/06/2024 23:00:00 - 20/06/2024 00:00:00,BZN|IT-North,109.75
20/06/2024 00:00:00 - 20/06/2024 01:00:00,BZN|IT-North,110
20/06/2024 01:00:00 - 20/06/2024 02:00:00,BZN|IT-North,110
20/06/2024 02:00:00 - 20/06/2024 03:00:00,BZN|IT-North,108.44
20/06/2024 03:00:00 - 20/06/2024 04:00:00,BZN|IT-North,101.82
20/06/2024 04:00:00 - 20/06/2024 05:00:00,BZN|IT-North,100.1
20/06/2024 05:00:00 - 20/06/2024 06:00:00,BZN|IT-North,102.32
20/06/2024 06:00:00 - 20/06/2024 07:00:00,BZN|IT-North,113.65
20/06/2024 07:00:00 - 20/06/2024 08:00:00,BZN|IT-North,114
20/06/2024 08:00:00 - 20/06/2024 09:00:00,BZN|IT-North,117.42
20/06/2024 09:00:00 - 20/06/2024 10:00:00,BZN|IT-North,123.09
20/06/2024 10:00:00 - 20/06/2024 11:00:00,BZN|IT-North,114.28
20/06/2024 11:00:00 - 20/06/2024 12:00:00,BZN|IT-North,112.38
20/06/2024 12:00:00 - 20/06/2024 13:00:00,BZN|IT-North,105
20/06/2024 13:00:00 - 20/06/2024 14:00:00,BZN|IT-North,106.07
20/06/2024 14:00:00 - 20/06/2024 15:00:00,BZN|IT-North,109.51
20/06/2024 15:00:00 - 20/06/2024 16:00:00,BZN|IT-North,110.53
20/06/2024 16:00:00 - 20/06/2024 17:00:00,BZN|IT-North,115.75
20/06/2024 17:00:00 - 20/06/2024 18:00:00,BZN|IT-North,117.57
20/06/2024 18:00:00 - 20/06/2024 19:00:00,BZN|IT-North,120.5
20/06/2024 19:00:00 - 20/06/2024 20:00:00,BZN|IT-North,148
20/06/2024 20:00:00 - 20/06/2024 21:00:00,BZN|IT-North,153.62
20/06/2024 21:00:00 - 20/06/2024 22:00:00,BZN|IT-North,139.49
20/06/2024 22:00:00 - 20/06/2024 23:00:00,BZN|IT-North,114.59
20/06/2024 23:00:00 - 21/06/2024 00:00:00,BZN|IT-North,111.2
21/06/2024 00:00:00 - 21/06/2024 01:00:00,BZN|IT-North,109.9
21/06/2024 01:00:00 - 21/06/2024 02:00:00,BZN|IT-North,106.05
21/06/2024 02:00:00 - 21/06/2024 03:00:00,BZN|IT-North,100.64
21/06/2024 03:00:00 - 21/06/2024 04:00:00,BZN|IT-North,100.1
21/06/2024 04:00:00 - 21/06/2024 05:00:00,BZN|IT-North,100.1
21/06/2024 05:00:00 - 21/06/2024 06:00:00,BZN|IT-North,101.46
21/06/2024 06:00:00 - 21/06/2024 07:00:00,BZN|IT-North,109.9
21/06/2024 07:00:00 - 21/06/2024 08:00:00,BZN|IT-North,120
21/06/2024 08:00:00 - 21/06/2024 09:00:00,BZN|IT-North,121
21/06/2024 09:00:00 - 21/06/2024 10:00:00,BZN|IT-North,125.41
21/06/2024 10:00:00 - 21/06/2024 11:00:00,BZN|IT-North,115.83
21/06/2024 11:00:00 - 21/06/2024 12:00:00,BZN|IT-North,113.2
21/06/2024 12:00:00 - 21/06/2024 13:00:00,BZN|IT-North,109.1
21/06/2024 13:00:00 - 21/06/2024 14:00:00,BZN|IT-North,109.26
21/06/2024 14:00:00 - 21/06/2024 15:00:00,BZN|IT-North,111.95
21/06/2024 15:00:00 - 21/06/2024 16:00:00,BZN|IT-North,113.95
21/06/2024 16:00:00 - 21/06/2024 17:00:00,BZN|IT-North,114.68
21/06/2024 17:00:00 - 21/06/2024 18:00:00,BZN|IT-North,117.95
21/06/2024 18:00:00 - 21/06/2024 19:00:00,BZN|IT-North,121.18
21/06/2024 19:00:00 - 21/06/2024 20:00:00,BZN|IT-North,135.73
21/06/2024 20:00:00 - 21/06/2024 21:00:00,BZN|IT-North,140.22
21/06/2024 21:00:00 - 21/06/2024 22:00:00,BZN|IT-North,121
21/06/2024 22:00:00 - 21/06/2024 23:00:00,BZN|IT-North,113
21/06/2024 23:00:00 - 22/06/2024 00:00:00,BZN|IT-North,112
22/06/2024 00:00:00 - 22/06/2024 01:00:00,BZN|IT-North,114.62
22/06/2024 01:00:00 - 22/06/2024 02:00:00,BZN|IT-North,113.85
22/06/2024 02:00:00 - 22/06/2024 03:00:00,BZN|IT-North,108.01
22/06/2024 03:00:00 - 22/06/2024 04:00:00,BZN|IT-North,105.36
22/06/2024 04:00:00 - 22/06/2024 05:00:00,BZN|IT-North,103.1
22/06/2024 05:00:00 - 22/06/2024 06:00:00,BZN|IT-North,102.5
22/06/2024 06:00:00 - 22/06/2024 07:00:00,BZN|IT-North,102.5
22/06/2024 07:00:00 - 22/06/2024 08:00:00,BZN|IT-North,105
22/06/2024 08:00:00 - 22/06/2024 09:00:00,BZN|IT-North,102.5
22/06/2024 09:00:00 - 22/06/2024 10:00:00,BZN|IT-North,96.08
22/06/2024 10:00:00 - 22/06/2024 11:00:00,BZN|IT-North,93.64
22/06/2024 11:00:00 - 22/06/2024 12:00:00,BZN|IT-North,87.46
22/06/2024 12:00:00 - 22/06/2024 13:00:00,BZN|IT-North,70
22/06/2024 13:00:00 - 22/06/2024 14:00:00,BZN|IT-North,50
22/06/2024 14:00:00 - 22/06/2024 15:00:00,BZN|IT-North,34.01
22/06/2024 15:00:00 - 22/06/2024 16:00:00,BZN|IT-North,62.1
22/06/2024 16:00:00 - 22/06/2024 17:00:00,BZN|IT-North,87.46
22/06/2024 17:00:00 - 22/06/2024 18:00:00,BZN|IT-North,98.21
22/06/2024 18:00:00 - 22/06/2024 19:00:00,BZN|IT-North,117.85
22/06/2024 19:00:00 - 22/06/2024 20:00:00,BZN|IT-North,125.51
22/06/2024 20:00:00 - 22/06/2024 21:00:00,BZN|IT-North,131.64
22/06/2024 21:00:00 - 22/06/2024 22:00:00,BZN|IT-North,122.64
22/06/2024 22:00:00 - 22/06/2024 23:00:00,BZN|IT-North,117.21
22/06/2024 23:00:00 - 23/06/2024 00:00:00,BZN|IT-North,109.4
23/06/2024 00:00:00 - 23/06/2024 01:00:00,BZN|IT-North,110.65
23/06/2024 01:00:00 - 23/06/2024 02:00:00,BZN|IT-North,105
23/06/2024 02:00:00 - 23/06/2024 03:00:00,BZN|IT-North,100.1
23/06/2024 03:00:00 - 23/06/2024 04:00:00,BZN|IT-North,100.1
23/06/2024 04:00:00 - 23/06/2024 05:00:00,BZN|IT-North,97.05
23/06/2024 05:00:00 - 23/06/2024 06:00:00,BZN|IT-North,91.47
23/06/2024 06:00:00 - 23/06/2024 07:00:00,BZN|IT-North,96.53
23/06/2024 07:00:00 - 23/06/2024 08:00:00,BZN|IT-North,104.59
23/06/2024 08:00:00 - 23/06/2024 09:00:00,BZN|IT-North,105.29
23/06/2024 09:00:00 - 23/06/2024 10:00:00,BZN|IT-North,108.07
23/06/2024 10:00:00 - 23/06/2024 11:00:00,BZN|IT-North,105
23/06/2024 11:00:00 - 23/06/2024 12:00:00,BZN|IT-North,100.1
23/06/2024 12:00:00 - 23/06/2024 13:00:00,BZN|IT-North,99
23/06/2024 13:00:00 - 23/06/2024 14:00:00,BZN|IT-North,80.8
23/06/2024 14:00:00 - 23/06/2024 15:00:00,BZN|IT-North,64.01
23/06/2024 15:00:00 - 23/06/2024 16:00:00,BZN|IT-North,80.8
23/06/2024 16:00:00 - 23/06/2024 17:00:00,BZN|IT-North,85.6
23/06/2024 17:00:00 - 23/06/2024 18:00:00,BZN|IT-North,99
23/06/2024 18:00:00 - 23/06/2024 19:00:00,BZN|IT-North,108.21
23/06/2024 19:00:00 - 23/06/2024 20:00:00,BZN|IT-North,115
23/06/2024 20:00:00 - 23/06/2024 21:00:00,BZN|IT-North,116.71
23/06/2024 21:00:00 - 23/06/2024 22:00:00,BZN|IT-North,116.77
23/06/2024 22:00:00 - 23/06/2024 23:00:00,BZN|IT-North,109.29
23/06/2024 23:00:00 - 24/06/2024 00:00:00,BZN|IT-North,97.14
24/06/2024 00:00:00 - 24/06/2024 01:00:00,BZN|IT-North,92.11
24/06/2024 01:00:00 - 24/06/2024 02:00:00,BZN|IT-North,86.5
24/06/2024 02:00:00 - 24/06/2024 03:00:00,BZN|IT-North,86.44
24/06/2024 03:00:00 - 24/06/2024 04:00:00,BZN|IT-North,83.95
24/06/2024 04:00:00 - 24/06/2024 05:00:00,BZN|IT-North,84.09
24/06/2024 05:00:00 - 24/06/2024 06:00:00,BZN|IT-North,94.23
24/06/2024 06:00:00 - 24/06/2024 07:00:00,BZN|IT-North,110.58
24/06/2024 07:00:00 - 24/06/2024 08:00:00,BZN|IT-North,112.86
24/06/2024 08:00:00 - 24/06/2024 09:00:00,BZN|IT-North,124
24/06/2024 09:00:00 - 24/06/2024 10:00:00,BZN|IT-North,109.92
24/06/2024 10:00:00 - 24/06/2024 11:00:00,BZN|IT-North,108
24/06/2024 11:00:00 - 24/06/2024 12:00:00,BZN|IT-North,103.75
24/06/2024 12:00:00 - 24/06/2024 13:00:00,BZN|IT-North,93.63
24/06/2024 13:00:00 - 24/06/2024 14:00:00,BZN|IT-North,92.7
24/06/2024 14:00:00 - 24/06/2024 15:00:00,BZN|IT-North,99.82
24/06/2024 15:00:00 - 24/06/2024 16:00:00,BZN|IT-North,106.12
24/06/2024 16:00:00 - 24/06/2024 17:00:00,BZN|IT-North,108.06
24/06/2024 17:00:00 - 24/06/2024 18:00:00,BZN|IT-North,108.33
24/06/2024 18:00:00 - 24/06/2024 19:00:00,BZN|IT-North,112.29
24/06/2024 19:00:00 - 24/06/2024 20:00:00,BZN|IT-North,130
24/06/2024 20:00:00 - 24/06/2024 21:00:00,BZN|IT-North,130
24/06/2024 21:00:00 - 24/06/2024 22:00:00,BZN|IT-North,122
24/06/2024 22:00:00 - 24/06/2024 23:00:00,BZN|IT-North,113.7
24/06/2024 23:00:00 - 25/06/2024 00:00:00,BZN|IT-North,108.93
25/06/2024 00:00:00 - 25/06/2024 01:00:00,BZN|IT-North,100
25/06/2024 01:00:00 - 25/06/2024 02:00:00,BZN|IT-North,96.08
25/06/2024 02:00:00 - 25/06/2024 03:00:00,BZN|IT-North,91.83
25/06/2024 03:00:00 - 25/06/2024 04:00:00,BZN|IT-North,94.5
25/06/2024 04:00:00 - 25/06/2024 05:00:00,BZN|IT-North,94.75
25/06/2024 05:00:00 - 25/06/2024 06:00:00,BZN|IT-North,97.75
25/06/2024 06:00:00 - 25/06/2024 07:00:00,BZN|IT-North,114.8
25/06/2024 07:00:00 - 25/06/2024 08:00:00,BZN|IT-North,134.94
25/06/2024 08:00:00 - 25/06/2024 09:00:00,BZN|IT-North,144.92
25/06/2024 09:00:00 - 25/06/2024 10:00:00,BZN|IT-North,133.31
25/06/2024 10:00:00 - 25/06/2024 11:00:00,BZN|IT-North,119.22
25/06/2024 11:00:00 - 25/06/2024 12:00:00,BZN|IT-North,114
25/06/2024 12:00:00 - 25/06/2024 13:00:00,BZN|IT-North,101.29
25/06/2024 13:00:00 - 25/06/2024 14:00:00,BZN|IT-North,100.2
25/06/2024 14:00:00 - 25/06/2024 15:00:00,BZN|IT-North,108.96
25/06/2024 15:00:00 - 25/06/2024 16:00:00,BZN|IT-North,110.28
25/06/2024 16:00:00 - 25/06/2024 17:00:00,BZN|IT-North,112.5
25/06/2024 17:00:00 - 25/06/2024 18:00:00,BZN|IT-North,113.63
25/06/2024 18:00:00 - 25/06/2024 19:00:00,BZN|IT-North,114.85
25/06/2024 19:00:00 - 25/06/2024 20:00:00,BZN|IT-North,133.24
25/06/2024 20:00:00 - 25/06/2024 21:00:00,BZN|IT-North,136.69
25/06/2024 21:00:00 - 25/06/2024 22:00:00,BZN|IT-North,122.09
25/06/2024 22:00:00 - 25/06/2024 23:00:00,BZN|IT-North,109.64
25/06/2024 23:00:00 - 26/06/2024 00:00:00,BZN|IT-North,106.49
26/06/2024 00:00:00 - 26/06/2024 01:00:00,BZN|IT-North,107.43
26/06/2024 01:00:00 - 26/06/2024 02:00:00,BZN|IT-North,101.25
26/06/2024 02:00:00 - 26/06/2024 03:00:00,BZN|IT-North,95.32
26/06/2024 03:00:00 - 26/06/2024 04:00:00,BZN|IT-North,95.46
26/06/2024 04:00:00 - 26/06/2024 05:00:00,BZN|IT-North,92.05
26/06/2024 05:00:00 - 26/06/2024 06:00:00,BZN|IT-North,99
26/06/2024 06:00:00 - 26/06/2024 07:00:00,BZN|IT-North,109.59
26/06/2024 07:00:00 - 26/06/2024 08:00:00,BZN|IT-North,130
26/06/2024 08:00:00 - 26/06/2024 09:00:00,BZN|IT-North,131.62
26/06/2024 09:00:00 - 26/06/2024 10:00:00,BZN|IT-North,119.8
26/06/2024 10:00:00 - 26/06/2024 11:00:00,BZN|IT-North,109.54
26/06/2024 11:00:00 - 26/06/2024 12:00:00,BZN|IT-North,105
26/06/2024 12:00:00 - 26/06/2024 13:00:00,BZN|IT-North,90.54
26/06/2024 13:00:00 - 26/06/2024 14:00:00,BZN|IT-North,90.9
26/06/2024 14:00:00 - 26/06/2024 15:00:00,BZN|IT-North,92.4
26/06/2024 15:00:00 - 26/06/2024 16:00:00,BZN|IT-North,93
26/06/2024 16:00:00 - 26/06/2024 17:00:00,BZN|IT-North,104
26/06/2024 17:00:00 - 26/06/2024 18:00:00,BZN|IT-North,108.59
26/06/2024 18:00:00 - 26/06/2024 19:00:00,BZN|IT-North,114.98
26/06/2024 19:00:00 - 26/06/2024 20:00:00,BZN|IT-North,145
26/06/2024 20:00:00 - 26/06/2024 21:00:00,BZN|IT-North,156.98
26/06/2024 21:00:00 - 26/06/2024 22:00:00,BZN|IT-North,137.18
26/06/2024 22:00:00 - 26/06/2024 23:00:00,BZN|IT-North,118.98
26/06/2024 23:00:00 - 27/06/2024 00:00:00,BZN|IT-North,110
27/06/2024 00:00:00 - 27/06/2024 01:00:00,BZN|IT-North,96
27/06/2024 01:00:00 - 27/06/2024 02:00:00,BZN|IT-North,87.03
27/06/2024 02:00:00 - 27/06/2024 03:00:00,BZN|IT-North,84.75
27/06/2024 03:00:00 - 27/06/2024 04:00:00,BZN|IT-North,80.75
27/06/2024 04:00:00 - 27/06/2024 05:00:00,BZN|IT-North,76.58
27/06/2024 05:00:00 - 27/06/2024 06:00:00,BZN|IT-North,83
27/06/2024 06:00:00 - 27/06/2024 07:00:00,BZN|IT-North,105
27/06/2024 07:00:00 - 27/06/2024 08:00:00,BZN|IT-North,122.71
27/06/2024 08:00:00 - 27/06/2024 09:00:00,BZN|IT-North,115
27/06/2024 09:00:00 - 27/06/2024 10:00:00,BZN|IT-North,109
27/06/2024 10:00:00 - 27/06/2024 11:00:00,BZN|IT-North,100.1
27/06/2024 11:00:00 - 27/06/2024 12:00:00,BZN|IT-North,89.9
27/06/2024 12:00:00 - 27/06/2024 13:00:00,BZN|IT-North,80
27/06/2024 13:00:00 - 27/06/2024 14:00:00,BZN|IT-North,82.49
27/06/2024 14:00:00 - 27/06/2024 15:00:00,BZN|IT-North,88.49
27/06/2024 15:00:00 - 27/06/2024 16:00:00,BZN|IT-North,91.06
27/06/2024 16:00:00 - 27/06/2024 17:00:00,BZN|IT-North,100.1
27/06/2024 17:00:00 - 27/06/2024 18:00:00,BZN|IT-North,103.01
27/06/2024 18:00:00 - 27/06/2024 19:00:00,BZN|IT-North,109.32
27/06/2024 19:00:00 - 27/06/2024 20:00:00,BZN|IT-North,135.97
27/06/2024 20:00:00 - 27/06/2024 21:00:00,BZN|IT-North,140.08
27/06/2024 21:00:00 - 27/06/2024 22:00:00,BZN|IT-North,129.95
27/06/2024 22:00:00 - 27/06/2024 23:00:00,BZN|IT-North,110
27/06/2024 23:00:00 - 28/06/2024 00:00:00,BZN|IT-North,106.83
28/06/2024 00:00:00 - 28/06/2024 01:00:00,BZN|IT-North,100.38
28/06/2024 01:00:00 - 28/06/2024 02:00:00,BZN|IT-North,102.16
28/06/2024 02:00:00 - 28/06/2024 03:00:00,BZN|IT-North,94.19
28/06/2024 03:00:00 - 28/06/2024 04:00:00,BZN|IT-North,101.26
28/06/2024 04:00:00 - 28/06/2024 05:00:00,BZN|IT-North,100.78
28/06/2024 05:00:00 - 28/06/2024 06:00:00,BZN|IT-North,107.14
28/06/2024 06:00:00 - 28/06/2024 07:00:00,BZN|IT-North,114.52
28/06/2024 07:00:00 - 28/06/2024 08:00:00,BZN|IT-North,123.48
28/06/2024 08:00:00 - 28/06/2024 09:00:00,BZN|IT-North,122.1
28/06/2024 09:00:00 - 28/06/2024 10:00:00,BZN|IT-North,111
28/06/2024 10:00:00 - 28/06/2024 11:00:00,BZN|IT-North,107.33
28/06/2024 11:00:00 - 28/06/2024 12:00:00,BZN|IT-North,102
28/06/2024 12:00:00 - 28/06/2024 13:00:00,BZN|IT-North,90.81
28/06/2024 13:00:00 - 28/06/2024 14:00:00,BZN|IT-North,86.46
28/06/2024 14:00:00 - 28/06/2024 15:00:00,BZN|IT-North,90.81
28/06/2024 15:00:00 - 28/06/2024 16:00:00,BZN|IT-North,99.32
28/06/2024 16:00:00 - 28/06/2024 17:00:00,BZN|IT-North,106.09
28/06/2024 17:00:00 - 28/06/2024 18:00:00,BZN|IT-North,109.71
28/06/2024 18:00:00 - 28/06/2024 19:00:00,BZN|IT-North,110
28/06/2024 19:00:00 - 28/06/2024 20:00:00,BZN|IT-North,138.56
28/06/2024 20:00:00 - 28/06/2024 21:00:00,BZN|IT-North,143
28/06/2024 21:00:00 - 28/06/2024 22:00:00,BZN|IT-North,130.49
28/06/2024 22:00:00 - 28/06/2024 23:00:00,BZN|IT-North,115
28/06/2024 23:00:00 - 29/06/2024 00:00:00,BZN|IT-North,108.55
29/06/2024 00:00:00 - 29/06/2024 01:00:00,BZN|IT-North,107.87
29/06/2024 01:00:00 - 29/06/2024 02:00:00,BZN|IT-North,103.49
29/06/2024 02:00:00 - 29/06/2024 03:00:00,BZN|IT-North,100
29/06/2024 03:00:00 - 29/06/2024 04:00:00,BZN|IT-North,100.21
29/06/2024 04:00:00 - 29/06/2024 05:00:00,BZN|IT-North,98.78
29/06/2024 05:00:00 - 29/06/2024 06:00:00,BZN|IT-North,93.45
29/06/2024 06:00:00 - 29/06/2024 07:00:00,BZN|IT-North,92.05
29/06/2024 07:00:00 - 29/06/2024 08:00:00,BZN|IT-North,96.59
29/06/2024 08:00:00 - 29/06/2024 09:00:00,BZN|IT-North,95.71
29/06/2024 09:00:00 - 29/06/2024 10:00:00,BZN|IT-North,90.43
29/06/2024 10:00:00 - 29/06/2024 11:00:00,BZN|IT-North,97.63
29/06/2024 11:00:00 - 29/06/2024 12:00:00,BZN|IT-North,83
29/06/2024 12:00:00 - 29/06/2024 13:00:00,BZN|IT-North,70
29/06/2024 13:00:00 - 29/06/2024 14:00:00,BZN|IT-North,40
29/06/2024 14:00:00 - 29/06/2024 15:00:00,BZN|IT-North,20
29/06/2024 15:00:00 - 29/06/2024 16:00:00,BZN|IT-North,39.78
29/06/2024 16:00:00 - 29/06/2024 17:00:00,BZN|IT-North,20.89
29/06/2024 17:00:00 - 29/06/2024 18:00:00,BZN|IT-North,79.5
29/06/2024 18:00:00 - 29/06/2024 19:00:00,BZN|IT-North,105.1
29/06/2024 19:00:00 - 29/06/2024 20:00:00,BZN|IT-North,132.4
29/06/2024 20:00:00 - 29/06/2024 21:00:00,BZN|IT-North,135.2
29/06/2024 21:00:00 - 29/06/2024 22:00:00,BZN|IT-North,117.14
29/06/2024 22:00:00 - 29/06/2024 23:00:00,BZN|IT-North,105
29/06/2024 23:00:00 - 30/06/2024 00:00:00,BZN|IT-North,100.96
30/06/2024 00:00:00 - 30/06/2024 01:00:00,BZN|IT-North,87.87
30/06/2024 01:00:00 - 30/06/2024 02:00:00,BZN|IT-North,63.06
30/06/2024 02:00:00 - 30/06/2024 03:00:00,BZN|IT-North,62.58
30/06/2024 03:00:00 - 30/06/2024 04:00:00,BZN|IT-North,62.31
30/06/2024 04:00:00 - 30/06/2024 05:00:00,BZN|IT-North,57.12
30/06/2024 05:00:00 - 30/06/2024 06:00:00,BZN|IT-North,46.17
30/06/2024 06:00:00 - 30/06/2024 07:00:00,BZN|IT-North,43.05
30/06/2024 07:00:00 - 30/06/2024 08:00:00,BZN|IT-North,79.5
30/06/2024 08:00:00 - 30/06/2024 09:00:00,BZN|IT-North,79.5
30/06/2024 09:00:00 - 30/06/2024 10:00:00,BZN|IT-North,79.5
30/06/2024 10:00:00 - 30/06/2024 11:00:00,BZN|IT-North,79.5
30/06/2024 11:00:00 - 30/06/2024 12:00:00,BZN|IT-North,47.54
30/06/2024 12:00:00 - 30/06/2024 13:00:00,BZN|IT-North,12.83
30/06/2024 13:00:00 - 30/06/2024 14:00:00,BZN|IT-North,9.65
30/06/2024 14:00:00 - 30/06/2024 15:00:00,BZN|IT-North,9.65
30/06/2024 15:00:00 - 30/06/2024 16:00:00,BZN|IT-North,10
30/06/2024 16:00:00 - 30/06/2024 17:00:00,BZN|IT-North,43.48
30/06/2024 17:00:00 - 30/06/2024 18:00:00,BZN|IT-North,82.99
30/06/2024 18:00:00 - 30/06/2024 19:00:00,BZN|IT-North,102.03
30/06/2024 19:00:00 - 30/06/2024 20:00:00,BZN|IT-North,121.03
30/06/2024 20:00:00 - 30/06/2024 21:00:00,BZN|IT-North,140.64
30/06/2024 21:00:00 - 30/06/2024 22:00:00,BZN|IT-North,129.5
30/06/2024 22:00:00 - 30/06/2024 23:00:00,BZN|IT-North,109.08
30/06/2024 23:00:00 - 01/07/2024 00:00:00,BZN|IT-North,102.09
01/07/2024 00:00:00 - 01/07/2024 01:00:00,BZN|IT-North,92.35
01/07/2024 01:00:00 - 01/07/2024 02:00:00,BZN|IT-North,83.94
01/07/2024 02:00:00 - 01/07/2024 03:00:00,BZN|IT-North,83.9
01/07/2024 03:00:00 - 01/07/2024 04:00:00,BZN|IT-North,83.94
01/07/2024 04:00:00 - 01/07/2024 05:00:00,BZN|IT-North,83.98
01/07/2024 05:00:00 - 01/07/2024 06:00:00,BZN|IT-North,83.97
01/07/2024 06:00:00 - 01/07/2024 07:00:00,BZN|IT-North,102.22
01/07/2024 07:00:00 - 01/07/2024 08:00:00,BZN|IT-North,130.75
01/07/2024 08:00:00 - 01/07/2024 09:00:00,BZN|IT-North,146
01/07/2024 09:00:00 - 01/07/2024 10:00:00,BZN|IT-North,127.45
01/07/2024 10:00:00 - 01/07/2024 11:00:00,BZN|IT-North,110.32
01/07/2024 11:00:00 - 01/07/2024 12:00:00,BZN|IT-North,106.91
01/07/2024 12:00:00 - 01/07/2024 13:00:00,BZN|IT-North,104.46
01/07/2024 13:00:00 - 01/07/2024 14:00:00,BZN|IT-North,103.13
01/07/2024 14:00:00 - 01/07/2024 15:00:00,BZN|IT-North,102
01/07/2024 15:00:00 - 01/07/2024 16:00:00,BZN|IT-North,111.91
01/07/2024 16:00:00 - 01/07/2024 17:00:00,BZN|IT-North,114.32
01/07/2024 17:00:00 - 01/07/2024 18:00:00,BZN|IT-North,118.64
01/07/2024 18:00:00 - 01/07/2024 19:00:00,BZN|IT-North,124.11
01/07/2024 19:00:00 - 01/07/2024 20:00:00,BZN|IT-North,143.53
01/07/2024 20:00:00 - 01/07/2024 21:00:00,BZN|IT-North,146.78
01/07/2024 21:00:00 - 01/07/2024 22:00:00,BZN|IT-North,125.32
01/07/2024 22:00:00 - 01/07/2024 23:00:00,BZN|IT-North,108.26
01/07/2024 23:00:00 - 02/07/2024 00:00:00,BZN|IT-North,105.86
02/07/2024 00:00:00 - 02/07/2024 01:00:00,BZN|IT-North,101.82
02/07/2024 01:00:00 - 02/07/2024 02:00:00,BZN|IT-North,97.89
02/07/2024 02:00:00 - 02/07/2024 03:00:00,BZN|IT-North,90.5
02/07/2024 03:00:00 - 02/07/2024 04:00:00,BZN|IT-North,90
02/07/2024 04:00:00 - 02/07/2024 05:00:00,BZN|IT-North,90
02/07/2024 05:00:00 - 02/07/2024 06:00:00,BZN|IT-North,93.88
02/07/2024 06:00:00 - 02/07/2024 07:00:00,BZN|IT-North,106.46
02/07/2024 07:00:00 - 02/07/2024 08:00:00,BZN|IT-North,111.33
02/07/2024 08:00:00 - 02/07/2024 09:00:00,BZN|IT-North,120
02/07/2024 09:00:00 - 02/07/2024 10:00:00,BZN|IT-North,107.13
02/07/2024 10:00:00 - 02/07/2024 11:00:00,BZN|IT-North,102.13
02/07/2024 11:00:00 - 02/07/2024 12:00:00,BZN|IT-North,97.23
02/07/2024 12:00:00 - 02/07/2024 13:00:00,BZN|IT-North,90.56
02/07/2024 13:00:00 - 02/07/2024 14:00:00,BZN|IT-North,90
02/07/2024 14:00:00 - 02/07/2024 15:00:00,BZN|IT-North,90
02/07/2024 15:00:00 - 02/07/2024 16:00:00,BZN|IT-North,98.22
02/07/2024 16:00:00 - 02/07/2024 17:00:00,BZN|IT-North,103
02/07/2024 17:00:00 - 02/07/2024 18:00:00,BZN|IT-North,105.11
02/07/2024 18:00:00 - 02/07/2024 19:00:00,BZN|IT-North,107.81
02/07/2024 19:00:00 - 02/07/2024 20:00:00,BZN|IT-North,130.15
02/07/2024 20:00:00 - 02/07/2024 21:00:00,BZN|IT-North,144.08
02/07/2024 21:00:00 - 02/07/2024 22:00:00,BZN|IT-North,120.19
02/07/2024 22:00:00 - 02/07/2024 23:00:00,BZN|IT-North,109.45
02/07/2024 23:00:00 - 03/07/2024 00:00:00,BZN|IT-North,106.91
03/07/2024 00:00:00 - 03/07/2024 01:00:00,BZN|IT-North,100.1
03/07/2024 01:00:00 - 03/07/2024 02:00:00,BZN|IT-North,97.46
03/07/2024 02:00:00 - 03/07/2024 03:00:00,BZN|IT-North,89.7
03/07/2024 03:00:00 - 03/07/2024 04:00:00,BZN|IT-North,89.4
03/07/2024 04:00:00 - 03/07/2024 05:00:00,BZN|IT-North,90.5
03/07/2024 05:00:00 - 03/07/2024 06:00:00,BZN|IT-North,95.46
03/07/2024 06:00:00 - 03/07/2024 07:00:00,BZN|IT-North,110.43
03/07/2024 07:00:00 - 03/07/2024 08:00:00,BZN|IT-North,121.29
03/07/2024 08:00:00 - 03/07/2024 09:00:00,BZN|IT-North,133.54
03/07/2024 09:00:00 - 03/07/2024 10:00:00,BZN|IT-North,120.66
03/07/2024 10:00:00 - 03/07/2024 11:00:00,BZN|IT-North,114.21
03/07/2024 11:00:00 - 03/07/2024 12:00:00,BZN|IT-North,106.43
03/07/2024 12:00:00 - 03/07/2024 13:00:00,BZN|IT-North,99.26
03/07/2024 13:00:00 - 03/07/2024 14:00:00,BZN|IT-North,98
03/07/2024 14:00:00 - 03/07/2024 15:00:00,BZN|IT-North,100
03/07/2024 15:00:00 - 03/07/2024 16:00:00,BZN|IT-North,104.75
03/07/2024 16:00:00 - 03/07/2024 17:00:00,BZN|IT-North,105.92
03/07/2024 17:00:00 - 03/07/2024 18:00:00,BZN|IT-North,106.32
03/07/2024 18:00:00 - 03/07/2024 19:00:00,BZN|IT-North,109.21
03/07/2024 19:00:00 - 03/07/2024 20:00:00,BZN|IT-North,135.16
03/07/2024 20:00:00 - 03/07/2024 21:00:00,BZN|IT-North,144.44
03/07/2024 21:00:00 - 03/07/2024 22:00:00,BZN|IT-North,120.14
03/07/2024 22:00:00 - 03/07/2024 23:00:00,BZN|IT-North,104.83
03/07/2024 23:00:00 - 04/07/2024 00:00:00,BZN|IT-North,106.32
04/07/2024 00:00:00 - 04/07/2024 01:00:00,BZN|IT-North,109.3
04/07/2024 01:00:00 - 04/07/2024 02:00:00,BZN|IT-North,104
04/07/2024 02:00:00 - 04/07/2024 03:00:00,BZN|IT-North,99.05
04/07/2024 03:00:00 - 04/07/2024 04:00:00,BZN|IT-North,100
04/07/2024 04:00:00 - 04/07/2024 05:00:00,BZN|IT-North,99.05
04/07/2024 05:00:00 - 04/07/2024 06:00:00,BZN|IT-North,100.71
